names	scores	logfoldchanges	pvals	pvals_adj
AC139712.2	0.0	0.0	1.0	1.0
AC139713.1	0.0	0.0	1.0	1.0
AC138932.5	0.0	0.0	1.0	1.0
AC138938.1	0.0	0.0	1.0	1.0
AC138951.1	0.0	0.0	1.0	1.0
AC138951.2	0.0	0.0	1.0	1.0
AC138965.1	0.0	0.0	1.0	1.0
AC141846.1	0.0	0.0	1.0	1.0
RNU4-44P	0.0	0.0	1.0	1.0
RNU4-48P	0.0	0.0	1.0	1.0
RNU4-52P	0.0	0.0	1.0	1.0
RNU4-53P	0.0	0.0	1.0	1.0
RNU4-57P	0.0	0.0	1.0	1.0
RNU2-60P	0.0	0.0	1.0	1.0
RNU2-61P	0.0	0.0	1.0	1.0
AC139795.3	0.0	0.0	1.0	1.0
AC139887.1	0.0	0.0	1.0	1.0
AC139887.2	0.0	0.0	1.0	1.0
RNU4-42P	0.0	0.0	1.0	1.0
AC138915.4	0.0	0.0	1.0	1.0
AC138932.2	0.0	0.0	1.0	1.0
AC138474.1	0.0	0.0	1.0	1.0
AC138627.1	0.0	0.0	1.0	1.0
AC138645.1	0.0	0.0	1.0	1.0
AC138646.1	0.0	0.0	1.0	1.0
AC138649.1	0.0	0.0	1.0	1.0
AC138649.2	0.0	0.0	1.0	1.0
AC138649.3	0.0	0.0	1.0	1.0
AC138649.5	0.0	0.0	1.0	1.0
AC139103.1	0.0	0.0	1.0	1.0
RNU2-63P	0.0	0.0	1.0	1.0
RNU2-64P	0.0	0.0	1.0	1.0
RNU2-68P	0.0	0.0	1.0	1.0
RNU2-70P	0.0	0.0	1.0	1.0
RNU2-72P	0.0	0.0	1.0	1.0
AC138969.1	0.0	0.0	1.0	1.0
AC138969.2	0.0	0.0	1.0	1.0
AC139099.2	0.0	0.0	1.0	1.0
AC139099.3	0.0	0.0	1.0	1.0
AC139100.1	0.0	0.0	1.0	1.0
AC139100.2	0.0	0.0	1.0	1.0
RNU2-62P	0.0	0.0	1.0	1.0
AC139783.1	0.0	0.0	1.0	1.0
AC139792.2	0.0	0.0	1.0	1.0
AC139792.3	0.0	0.0	1.0	1.0
AC074212.1	0.0	0.0	1.0	1.0
AC074255.1	0.0	0.0	1.0	1.0
AC074276.2	0.0	0.0	1.0	1.0
AC074286.1	0.0	0.0	1.0	1.0
AC074290.1	0.0	0.0	1.0	1.0
AC074327.1	0.0	0.0	1.0	1.0
AC074338.1	0.0	0.0	1.0	1.0
AC139887.4	0.0	0.0	1.0	1.0
AC074344.2	0.0	0.0	1.0	1.0
AC140113.2	0.0	0.0	1.0	1.0
AC140125.2	0.0	0.0	1.0	1.0
AC140134.1	0.0	0.0	1.0	1.0
AC140479.2	0.0	0.0	1.0	1.0
AC140479.3	0.0	0.0	1.0	1.0
AC140479.4	0.0	0.0	1.0	1.0
AC140481.1	0.0	0.0	1.0	1.0
AC145207.8	0.0	0.0	1.0	1.0
AC145207.9	0.0	0.0	1.0	1.0
AC074344.1	0.0	0.0	1.0	1.0
AC139365.1	0.0	0.0	1.0	1.0
AC139426.1	0.0	0.0	1.0	1.0
AC139426.3	0.0	0.0	1.0	1.0
AC139451.1	0.0	0.0	1.0	1.0
AC139453.2	0.0	0.0	1.0	1.0
AC139491.1	0.0	0.0	1.0	1.0
AC139493.1	0.0	0.0	1.0	1.0
AC139495.1	0.0	0.0	1.0	1.0
AC139495.3	0.0	0.0	1.0	1.0
AC139530.3	0.0	0.0	1.0	1.0
AC139769.2	0.0	0.0	1.0	1.0
AC140504.1	0.0	0.0	1.0	1.0
AC140658.4	0.0	0.0	1.0	1.0
AC140912.1	0.0	0.0	1.0	1.0
AC141002.1	0.0	0.0	1.0	1.0
AC141424.1	0.0	0.0	1.0	1.0
AC141557.1	0.0	0.0	1.0	1.0
AC141586.3	0.0	0.0	1.0	1.0
AC139713.2	0.0	0.0	1.0	1.0
AC139718.1	0.0	0.0	1.0	1.0
AC139720.1	0.0	0.0	1.0	1.0
AC139749.1	0.0	0.0	1.0	1.0
AC139712.1	0.0	0.0	1.0	1.0
AC243732.1	0.0	0.0	1.0	1.0
AC073910.1	0.0	0.0	1.0	1.0
AC073911.1	0.0	0.0	1.0	1.0
AC073911.3	0.0	0.0	1.0	1.0
AC073912.1	0.0	0.0	1.0	1.0
AC073912.3	0.0	0.0	1.0	1.0
AC073916.1	0.0	0.0	1.0	1.0
AC073934.1	0.0	0.0	1.0	1.0
AC073941.1	0.0	0.0	1.0	1.0
AC073968.1	0.0	0.0	1.0	1.0
RNU4-2	0.0	0.0	1.0	1.0
AC074019.1	0.0	0.0	1.0	1.0
AC074029.1	0.0	0.0	1.0	1.0
AC243829.5	0.0	0.0	1.0	1.0
AC243830.1	0.0	0.0	1.0	1.0
AC243836.1	0.0	0.0	1.0	1.0
AC243919.1	0.0	0.0	1.0	1.0
AC244453.3	0.0	0.0	1.0	1.0
AC244021.2	0.0	0.0	1.0	1.0
AC244023.1	0.0	0.0	1.0	1.0
AC244033.1	0.0	0.0	1.0	1.0
AC073987.1	0.0	0.0	1.0	1.0
RNU2-58P	0.0	0.0	1.0	1.0
RNU2-59P	0.0	0.0	1.0	1.0
RNU2-5P	0.0	0.0	1.0	1.0
RNU1-92P	0.0	0.0	1.0	1.0
RNU105B	0.0	0.0	1.0	1.0
RNU11	0.0	0.0	1.0	1.0
RNU11-3P	0.0	0.0	1.0	1.0
RNU12-2P	0.0	0.0	1.0	1.0
AC243960.3	0.0	0.0	1.0	1.0
AC243960.4	0.0	0.0	1.0	1.0
AC243654.2	0.0	0.0	1.0	1.0
AC243962.1	0.0	0.0	1.0	1.0
AC243964.2	0.0	0.0	1.0	1.0
AC243964.3	0.0	0.0	1.0	1.0
AC243965.1	0.0	0.0	1.0	1.0
AC243965.2	0.0	0.0	1.0	1.0
AC243967.3	0.0	0.0	1.0	1.0
AC243972.2	0.0	0.0	1.0	1.0
AC244021.1	0.0	0.0	1.0	1.0
AC243571.2	0.0	0.0	1.0	1.0
AC243585.2	0.0	0.0	1.0	1.0
AC243591.1	0.0	0.0	1.0	1.0
AC243960.7	0.0	0.0	1.0	1.0
AC244452.1	0.0	0.0	1.0	1.0
AC244452.4	0.0	0.0	1.0	1.0
AC244453.1	0.0	0.0	1.0	1.0
AC244453.2	0.0	0.0	1.0	1.0
AC245041.2	0.0	0.0	1.0	1.0
AC245047.3	0.0	0.0	1.0	1.0
AC245047.4	0.0	0.0	1.0	1.0
AC245047.5	0.0	0.0	1.0	1.0
AC244472.1	0.0	0.0	1.0	1.0
AC244472.2	0.0	0.0	1.0	1.0
AC244034.1	0.0	0.0	1.0	1.0
AC244502.1	0.0	0.0	1.0	1.0
AC244505.1	0.0	0.0	1.0	1.0
AC244505.2	0.0	0.0	1.0	1.0
AC244517.1	0.0	0.0	1.0	1.0
AC244517.10	0.0	0.0	1.0	1.0
AC244517.11	0.0	0.0	1.0	1.0
AC244517.12	0.0	0.0	1.0	1.0
AC244517.2	0.0	0.0	1.0	1.0
AC244517.3	0.0	0.0	1.0	1.0
AC245054.2	0.0	0.0	1.0	1.0
AC244472.3	0.0	0.0	1.0	1.0
AC244034.3	0.0	0.0	1.0	1.0
AC244035.2	0.0	0.0	1.0	1.0
AC244090.2	0.0	0.0	1.0	1.0
AC244093.2	0.0	0.0	1.0	1.0
AC244093.3	0.0	0.0	1.0	1.0
AC244100.2	0.0	0.0	1.0	1.0
AC244107.1	0.0	0.0	1.0	1.0
AC244131.2	0.0	0.0	1.0	1.0
AC244153.1	0.0	0.0	1.0	1.0
AC073896.3	0.0	0.0	1.0	1.0
AC244394.2	0.0	0.0	1.0	1.0
AC244517.5	0.0	0.0	1.0	1.0
AC244517.6	0.0	0.0	1.0	1.0
AC244517.9	0.0	0.0	1.0	1.0
AC244636.1	0.0	0.0	1.0	1.0
AC244157.2	0.0	0.0	1.0	1.0
AC244196.1	0.0	0.0	1.0	1.0
AC244196.2	0.0	0.0	1.0	1.0
AC244197.2	0.0	0.0	1.0	1.0
AC244226.1	0.0	0.0	1.0	1.0
AC244230.1	0.0	0.0	1.0	1.0
AC244394.1	0.0	0.0	1.0	1.0
AC073900.1	0.0	0.0	1.0	1.0
AC233981.2	0.0	0.0	1.0	1.0
AC233982.1	0.0	0.0	1.0	1.0
AC233992.1	0.0	0.0	1.0	1.0
AC233992.3	0.0	0.0	1.0	1.0
AC234582.1	0.0	0.0	1.0	1.0
AC234582.2	0.0	0.0	1.0	1.0
AC234771.4	0.0	0.0	1.0	1.0
AC234772.2	0.0	0.0	1.0	1.0
AC234772.3	0.0	0.0	1.0	1.0
AC234775.3	0.0	0.0	1.0	1.0
RNU2-52P	0.0	0.0	1.0	1.0
AC234779.1	0.0	0.0	1.0	1.0
AC234781.1	0.0	0.0	1.0	1.0
AC239804.1	0.0	0.0	1.0	1.0
AC239809.3	0.0	0.0	1.0	1.0
AC239859.1	0.0	0.0	1.0	1.0
AC239859.4	0.0	0.0	1.0	1.0
AC240504.1	0.0	0.0	1.0	1.0
AC234781.2	0.0	0.0	1.0	1.0
AC234781.4	0.0	0.0	1.0	1.0
AC234781.5	0.0	0.0	1.0	1.0
AC234778.2	0.0	0.0	1.0	1.0
RNU2-28P	0.0	0.0	1.0	1.0
RNU2-32P	0.0	0.0	1.0	1.0
RNU2-33P	0.0	0.0	1.0	1.0
RNU2-34P	0.0	0.0	1.0	1.0
AC074050.1	0.0	0.0	1.0	1.0
AC074050.4	0.0	0.0	1.0	1.0
AC074051.1	0.0	0.0	1.0	1.0
AC074051.4	0.0	0.0	1.0	1.0
AC074099.1	0.0	0.0	1.0	1.0
AC074117.1	0.0	0.0	1.0	1.0
AC233968.1	0.0	0.0	1.0	1.0
AC074121.1	0.0	0.0	1.0	1.0
AC074134.1	0.0	0.0	1.0	1.0
AC074135.1	0.0	0.0	1.0	1.0
AC233309.1	0.0	0.0	1.0	1.0
AC233702.6	0.0	0.0	1.0	1.0
AC233702.7	0.0	0.0	1.0	1.0
AC233702.8	0.0	0.0	1.0	1.0
AC233702.9	0.0	0.0	1.0	1.0
AC233723.1	0.0	0.0	1.0	1.0
AC239799.1	0.0	0.0	1.0	1.0
AC239799.2	0.0	0.0	1.0	1.0
AC074117.2	0.0	0.0	1.0	1.0
RNU2-12P	0.0	0.0	1.0	1.0
RNU2-14P	0.0	0.0	1.0	1.0
RNU2-17P	0.0	0.0	1.0	1.0
RNU2-18P	0.0	0.0	1.0	1.0
AC243829.2	0.0	0.0	1.0	1.0
AC243829.4	0.0	0.0	1.0	1.0
AC242842.1	0.0	0.0	1.0	1.0
ZFP42	0.0	0.0	1.0	1.0
ZFP57	0.0	0.0	1.0	1.0
ZFPM2	0.0	0.0	1.0	1.0
AC234782.4	0.0	0.0	1.0	1.0
AC243312.1	0.0	0.0	1.0	1.0
AC243547.1	0.0	0.0	1.0	1.0
AC243547.3	0.0	0.0	1.0	1.0
AC243756.1	0.0	0.0	1.0	1.0
AC243772.1	0.0	0.0	1.0	1.0
AC243772.2	0.0	0.0	1.0	1.0
AC243773.1	0.0	0.0	1.0	1.0
AC243773.2	0.0	0.0	1.0	1.0
AC243773.3	0.0	0.0	1.0	1.0
RNU2-47P	0.0	0.0	1.0	1.0
AC242988.1	0.0	0.0	1.0	1.0
AC234917.1	0.0	0.0	1.0	1.0
AC236972.1	0.0	0.0	1.0	1.0
AC237221.2	0.0	0.0	1.0	1.0
AC239367.2	0.0	0.0	1.0	1.0
AC239600.2	0.0	0.0	1.0	1.0
AC239798.2	0.0	0.0	1.0	1.0
AC239798.3	0.0	0.0	1.0	1.0
AC243562.2	0.0	0.0	1.0	1.0
AC241377.1	0.0	0.0	1.0	1.0
AC241377.2	0.0	0.0	1.0	1.0
RNU2-1	0.0	0.0	1.0	1.0
AC241585.4	0.0	0.0	1.0	1.0
AC241644.2	0.0	0.0	1.0	1.0
AC242376.2	0.0	0.0	1.0	1.0
AC242426.1	0.0	0.0	1.0	1.0
AC242498.1	0.0	0.0	1.0	1.0
AC239800.1	0.0	0.0	1.0	1.0
AC239800.2	0.0	0.0	1.0	1.0
AC239800.3	0.0	0.0	1.0	1.0
AC239803.1	0.0	0.0	1.0	1.0
AC239803.2	0.0	0.0	1.0	1.0
AC239803.3	0.0	0.0	1.0	1.0
AC241520.1	0.0	0.0	1.0	1.0
AL031186.1	0.0	0.0	1.0	1.0
AL031229.1	0.0	0.0	1.0	1.0
AL031280.1	0.0	0.0	1.0	1.0
AL031281.2	0.0	0.0	1.0	1.0
AL024493.1	0.0	0.0	1.0	1.0
AL024497.1	0.0	0.0	1.0	1.0
AL024497.2	0.0	0.0	1.0	1.0
AL024498.1	0.0	0.0	1.0	1.0
AL024498.2	0.0	0.0	1.0	1.0
AL024507.2	0.0	0.0	1.0	1.0
ADI1P2	0.0	0.0	1.0	1.0
AL024509.1	0.0	0.0	1.0	1.0
AL031283.1	0.0	0.0	1.0	1.0
AL031283.2	0.0	0.0	1.0	1.0
AL031291.1	0.0	0.0	1.0	1.0
AL031316.1	0.0	0.0	1.0	1.0
AL031428.1	0.0	0.0	1.0	1.0
AL031429.1	0.0	0.0	1.0	1.0
AL031429.2	0.0	0.0	1.0	1.0
AL031430.1	0.0	0.0	1.0	1.0
AL031432.1	0.0	0.0	1.0	1.0
AL024508.2	0.0	0.0	1.0	1.0
AL022724.1	0.0	0.0	1.0	1.0
AL022725.1	0.0	0.0	1.0	1.0
AL023280.1	0.0	0.0	1.0	1.0
AL023284.1	0.0	0.0	1.0	1.0
AL024509.3	0.0	0.0	1.0	1.0
AL030996.1	0.0	0.0	1.0	1.0
AL031003.1	0.0	0.0	1.0	1.0
AL031005.1	0.0	0.0	1.0	1.0
AL031008.1	0.0	0.0	1.0	1.0
AL031009.1	0.0	0.0	1.0	1.0
AL031123.2	0.0	0.0	1.0	1.0
AL023581.2	0.0	0.0	1.0	1.0
AL023583.1	0.0	0.0	1.0	1.0
AL023693.1	0.0	0.0	1.0	1.0
AL023754.1	0.0	0.0	1.0	1.0
AL023775.1	0.0	0.0	1.0	1.0
AL023803.2	0.0	0.0	1.0	1.0
AL023803.3	0.0	0.0	1.0	1.0
AL023806.1	0.0	0.0	1.0	1.0
AL031121.1	0.0	0.0	1.0	1.0
AL031123.1	0.0	0.0	1.0	1.0
AL031055.1	0.0	0.0	1.0	1.0
AL031575.1	0.0	0.0	1.0	1.0
AL031577.1	0.0	0.0	1.0	1.0
RNF128	0.0	0.0	1.0	1.0
RNF138P1	0.0	0.0	1.0	1.0
RNF139-AS1	0.0	0.0	1.0	1.0
RNF144A-AS1	0.0	0.0	1.0	1.0
RNU6-487P	0.0	0.0	1.0	1.0
RNU6-489P	0.0	0.0	1.0	1.0
RNU6-48P	0.0	0.0	1.0	1.0
RNU6-517P	0.0	0.0	1.0	1.0
AL031432.2	0.0	0.0	1.0	1.0
RNU6-522P	0.0	0.0	1.0	1.0
RNU6-523P	0.0	0.0	1.0	1.0
RNU6-524P	0.0	0.0	1.0	1.0
AL031719.1	0.0	0.0	1.0	1.0
AL031719.2	0.0	0.0	1.0	1.0
AL031722.1	0.0	0.0	1.0	1.0
AL031727.2	0.0	0.0	1.0	1.0
AL031600.3	0.0	0.0	1.0	1.0
AL031601.1	0.0	0.0	1.0	1.0
AL031601.2	0.0	0.0	1.0	1.0
RNU6-519P	0.0	0.0	1.0	1.0
AL031432.3	0.0	0.0	1.0	1.0
AL031432.5	0.0	0.0	1.0	1.0
AL031056.1	0.0	0.0	1.0	1.0
AL031056.2	0.0	0.0	1.0	1.0
AL031058.1	0.0	0.0	1.0	1.0
AL031118.1	0.0	0.0	1.0	1.0
RNU6-530P	0.0	0.0	1.0	1.0
RNU6-531P	0.0	0.0	1.0	1.0
RNU6-532P	0.0	0.0	1.0	1.0
RNU6-537P	0.0	0.0	1.0	1.0
AL031670.1	0.0	0.0	1.0	1.0
AL031584.1	0.0	0.0	1.0	1.0
AL031587.2	0.0	0.0	1.0	1.0
AL031587.3	0.0	0.0	1.0	1.0
AL031587.4	0.0	0.0	1.0	1.0
AL031590.1	0.0	0.0	1.0	1.0
AL031594.1	0.0	0.0	1.0	1.0
AL031595.1	0.0	0.0	1.0	1.0
AL031595.2	0.0	0.0	1.0	1.0
AL031595.3	0.0	0.0	1.0	1.0
AL031599.1	0.0	0.0	1.0	1.0
AL031600.2	0.0	0.0	1.0	1.0
AL031577.2	0.0	0.0	1.0	1.0
AL022238.4	0.0	0.0	1.0	1.0
AL021707.3	0.0	0.0	1.0	1.0
AL021707.5	0.0	0.0	1.0	1.0
AL021707.7	0.0	0.0	1.0	1.0
AL021808.1	0.0	0.0	1.0	1.0
AL021877.2	0.0	0.0	1.0	1.0
AL021878.2	0.0	0.0	1.0	1.0
AL022068.1	0.0	0.0	1.0	1.0
AL022069.1	0.0	0.0	1.0	1.0
AL022069.2	0.0	0.0	1.0	1.0
AL022722.1	0.0	0.0	1.0	1.0
AL022157.1	0.0	0.0	1.0	1.0
AL022161.1	0.0	0.0	1.0	1.0
AL022163.1	0.0	0.0	1.0	1.0
RNU6-502P	0.0	0.0	1.0	1.0
RNU6-506P	0.0	0.0	1.0	1.0
RNU6-508P	0.0	0.0	1.0	1.0
RNU6-509P	0.0	0.0	1.0	1.0
RNU6-50P	0.0	0.0	1.0	1.0
RNU6-510P	0.0	0.0	1.0	1.0
RNU6-512P	0.0	0.0	1.0	1.0
AL022097.1	0.0	0.0	1.0	1.0
AL021920.3	0.0	0.0	1.0	1.0
AL021921.1	0.0	0.0	1.0	1.0
AL021937.1	0.0	0.0	1.0	1.0
AL021937.2	0.0	0.0	1.0	1.0
AL021937.3	0.0	0.0	1.0	1.0
AL021328.1	0.0	0.0	1.0	1.0
AL021368.1	0.0	0.0	1.0	1.0
AL021368.3	0.0	0.0	1.0	1.0
AL021368.4	0.0	0.0	1.0	1.0
AL021391.1	0.0	0.0	1.0	1.0
AL022238.3	0.0	0.0	1.0	1.0
AL021395.1	0.0	0.0	1.0	1.0
AL021396.1	0.0	0.0	1.0	1.0
AL021397.1	0.0	0.0	1.0	1.0
AL021407.3	0.0	0.0	1.0	1.0
RNF150	0.0	0.0	1.0	1.0
RND3	0.0	0.0	1.0	1.0
RNF10P1	0.0	0.0	1.0	1.0
RNF112	0.0	0.0	1.0	1.0
RNF126P1	0.0	0.0	1.0	1.0
AL022238.1	0.0	0.0	1.0	1.0
AL022238.2	0.0	0.0	1.0	1.0
AL021392.1	0.0	0.0	1.0	1.0
AL022326.1	0.0	0.0	1.0	1.0
AL022326.2	0.0	0.0	1.0	1.0
AL022328.1	0.0	0.0	1.0	1.0
AL022328.2	0.0	0.0	1.0	1.0
AL022329.1	0.0	0.0	1.0	1.0
AL022329.2	0.0	0.0	1.0	1.0
AL022329.3	0.0	0.0	1.0	1.0
AL022331.1	0.0	0.0	1.0	1.0
AL022334.1	0.0	0.0	1.0	1.0
AL022341.1	0.0	0.0	1.0	1.0
RNU6-513P	0.0	0.0	1.0	1.0
AL023806.3	0.0	0.0	1.0	1.0
AL023807.1	0.0	0.0	1.0	1.0
AL023881.1	0.0	0.0	1.0	1.0
AL023973.1	0.0	0.0	1.0	1.0
AL024474.1	0.0	0.0	1.0	1.0
AL022345.3	0.0	0.0	1.0	1.0
AL022393.1	0.0	0.0	1.0	1.0
AL022394.1	0.0	0.0	1.0	1.0
AL022396.1	0.0	0.0	1.0	1.0
AL022476.1	0.0	0.0	1.0	1.0
AL023806.2	0.0	0.0	1.0	1.0
RNF148	0.0	0.0	1.0	1.0
AL022341.2	0.0	0.0	1.0	1.0
AL022310.1	0.0	0.0	1.0	1.0
AL022313.1	0.0	0.0	1.0	1.0
AL022313.3	0.0	0.0	1.0	1.0
AL022315.1	0.0	0.0	1.0	1.0
AL022316.1	0.0	0.0	1.0	1.0
AL022318.1	0.0	0.0	1.0	1.0
AL022318.2	0.0	0.0	1.0	1.0
AL022322.1	0.0	0.0	1.0	1.0
AL022324.3	0.0	0.0	1.0	1.0
AL022323.1	0.0	0.0	1.0	1.0
AL022323.3	0.0	0.0	1.0	1.0
AL022323.4	0.0	0.0	1.0	1.0
AL022323.5	0.0	0.0	1.0	1.0
AL021997.1	0.0	0.0	1.0	1.0
AL022067.1	0.0	0.0	1.0	1.0
AL023284.2	0.0	0.0	1.0	1.0
AL023284.3	0.0	0.0	1.0	1.0
AL023284.4	0.0	0.0	1.0	1.0
AL023495.1	0.0	0.0	1.0	1.0
AL023581.1	0.0	0.0	1.0	1.0
AL022322.2	0.0	0.0	1.0	1.0
RNA5SP95	0.0	0.0	1.0	1.0
RNASE10	0.0	0.0	1.0	1.0
AL035701.1	0.0	0.0	1.0	1.0
AL035706.1	0.0	0.0	1.0	1.0
AL035413.2	0.0	0.0	1.0	1.0
AL035414.1	0.0	0.0	1.0	1.0
AL035415.1	0.0	0.0	1.0	1.0
AL035416.1	0.0	0.0	1.0	1.0
AL035417.2	0.0	0.0	1.0	1.0
AL035420.1	0.0	0.0	1.0	1.0
AL031602.1	0.0	0.0	1.0	1.0
AL035422.2	0.0	0.0	1.0	1.0
AL035425.1	0.0	0.0	1.0	1.0
AL035425.2	0.0	0.0	1.0	1.0
AL035425.3	0.0	0.0	1.0	1.0
AL035443.1	0.0	0.0	1.0	1.0
AL035446.1	0.0	0.0	1.0	1.0
AL035448.1	0.0	0.0	1.0	1.0
AL049610.1	0.0	0.0	1.0	1.0
AL049629.1	0.0	0.0	1.0	1.0
AL049634.2	0.0	0.0	1.0	1.0
AL035420.3	0.0	0.0	1.0	1.0
AL035258.1	0.0	0.0	1.0	1.0
AL035404.1	0.0	0.0	1.0	1.0
AL035405.1	0.0	0.0	1.0	1.0
AL035407.2	0.0	0.0	1.0	1.0
AL035410.2	0.0	0.0	1.0	1.0
AL035413.1	0.0	0.0	1.0	1.0
AL034399.2	0.0	0.0	1.0	1.0
AL034405.1	0.0	0.0	1.0	1.0
AL034417.2	0.0	0.0	1.0	1.0
AL034417.3	0.0	0.0	1.0	1.0
RNA5SP91	0.0	0.0	1.0	1.0
AL035071.2	0.0	0.0	1.0	1.0
AL035078.1	0.0	0.0	1.0	1.0
AL035079.1	0.0	0.0	1.0	1.0
AL035090.1	0.0	0.0	1.0	1.0
AL035250.1	0.0	0.0	1.0	1.0
AL035252.2	0.0	0.0	1.0	1.0
RNU6-539P	0.0	0.0	1.0	1.0
RNU6-53P	0.0	0.0	1.0	1.0
RNU6-540P	0.0	0.0	1.0	1.0
RNU6-543P	0.0	0.0	1.0	1.0
RND2	0.0	0.0	1.0	1.0
AL035454.1	0.0	0.0	1.0	1.0
AL049548.1	0.0	0.0	1.0	1.0
AL049552.1	0.0	0.0	1.0	1.0
AL049555.1	0.0	0.0	1.0	1.0
AL049564.1	0.0	0.0	1.0	1.0
AL049569.1	0.0	0.0	1.0	1.0
AL049767.1	0.0	0.0	1.0	1.0
AL049775.1	0.0	0.0	1.0	1.0
AL049775.2	0.0	0.0	1.0	1.0
AL049775.3	0.0	0.0	1.0	1.0
AL049776.1	0.0	0.0	1.0	1.0
AL049637.1	0.0	0.0	1.0	1.0
AL049781.1	0.0	0.0	1.0	1.0
AL049792.1	0.0	0.0	1.0	1.0
AL049794.1	0.0	0.0	1.0	1.0
AL049795.1	0.0	0.0	1.0	1.0
AL049646.1	0.0	0.0	1.0	1.0
AL049646.2	0.0	0.0	1.0	1.0
AL049649.1	0.0	0.0	1.0	1.0
AL049651.2	0.0	0.0	1.0	1.0
AL049693.1	0.0	0.0	1.0	1.0
AC069360.1	0.0	0.0	1.0	1.0
AL049780.2	0.0	0.0	1.0	1.0
AL035458.2	0.0	0.0	1.0	1.0
AL035461.2	0.0	0.0	1.0	1.0
AL035467.1	0.0	0.0	1.0	1.0
AL035541.1	0.0	0.0	1.0	1.0
AL035555.1	0.0	0.0	1.0	1.0
AL035658.1	0.0	0.0	1.0	1.0
AL035661.1	0.0	0.0	1.0	1.0
AL035665.1	0.0	0.0	1.0	1.0
AL035681.1	0.0	0.0	1.0	1.0
AL035685.1	0.0	0.0	1.0	1.0
AL049543.1	0.0	0.0	1.0	1.0
AL035698.1	0.0	0.0	1.0	1.0
AL049697.1	0.0	0.0	1.0	1.0
AL049697.2	0.0	0.0	1.0	1.0
AL049698.1	0.0	0.0	1.0	1.0
AL049712.1	0.0	0.0	1.0	1.0
AL049733.1	0.0	0.0	1.0	1.0
AL049745.1	0.0	0.0	1.0	1.0
AL049747.1	0.0	0.0	1.0	1.0
AL049757.1	0.0	0.0	1.0	1.0
AL049539.1	0.0	0.0	1.0	1.0
AL049541.1	0.0	0.0	1.0	1.0
AL035696.1	0.0	0.0	1.0	1.0
AL031731.1	0.0	0.0	1.0	1.0
AL031733.1	0.0	0.0	1.0	1.0
AL031736.1	0.0	0.0	1.0	1.0
AL031737.1	0.0	0.0	1.0	1.0
AL031767.1	0.0	0.0	1.0	1.0
AL031768.1	0.0	0.0	1.0	1.0
AL031772.1	0.0	0.0	1.0	1.0
AL031775.2	0.0	0.0	1.0	1.0
AL031777.1	0.0	0.0	1.0	1.0
AL031847.1	0.0	0.0	1.0	1.0
AL035252.3	0.0	0.0	1.0	1.0
AC072022.1	0.0	0.0	1.0	1.0
AC072039.1	0.0	0.0	1.0	1.0
ZNF433	0.0	0.0	1.0	1.0
ZNF436-AS1	0.0	0.0	1.0	1.0
AC072039.2	0.0	0.0	1.0	1.0
Z97200.1	0.0	0.0	1.0	1.0
Z97205.2	0.0	0.0	1.0	1.0
AL031864.1	0.0	0.0	1.0	1.0
AL031864.2	0.0	0.0	1.0	1.0
AL031963.2	0.0	0.0	1.0	1.0
AL031848.2	0.0	0.0	1.0	1.0
AL031651.2	0.0	0.0	1.0	1.0
AL031658.1	0.0	0.0	1.0	1.0
AL031658.2	0.0	0.0	1.0	1.0
AL031659.1	0.0	0.0	1.0	1.0
AL031663.3	0.0	0.0	1.0	1.0
AL031665.2	0.0	0.0	1.0	1.0
AL031666.2	0.0	0.0	1.0	1.0
AL031667.3	0.0	0.0	1.0	1.0
AC072061.1	0.0	0.0	1.0	1.0
AC072062.1	0.0	0.0	1.0	1.0
AL031714.1	0.0	0.0	1.0	1.0
AC073052.2	0.0	0.0	1.0	1.0
AC073065.1	0.0	0.0	1.0	1.0
AL031674.1	0.0	0.0	1.0	1.0
AL031676.1	0.0	0.0	1.0	1.0
AL031679.1	0.0	0.0	1.0	1.0
AL031681.1	0.0	0.0	1.0	1.0
AL031686.1	0.0	0.0	1.0	1.0
AL031705.1	0.0	0.0	1.0	1.0
AL031708.1	0.0	0.0	1.0	1.0
AL031709.1	0.0	0.0	1.0	1.0
AL031710.2	0.0	0.0	1.0	1.0
AC073050.1	0.0	0.0	1.0	1.0
Z97056.1	0.0	0.0	1.0	1.0
Z97192.1	0.0	0.0	1.0	1.0
Z97192.2	0.0	0.0	1.0	1.0
AL034417.4	0.0	0.0	1.0	1.0
AL034418.1	0.0	0.0	1.0	1.0
AL034428.1	0.0	0.0	1.0	1.0
AL034548.1	0.0	0.0	1.0	1.0
AL034549.1	0.0	0.0	1.0	1.0
AL034549.2	0.0	0.0	1.0	1.0
AL034550.2	0.0	0.0	1.0	1.0
AL031985.1	0.0	0.0	1.0	1.0
AL035045.1	0.0	0.0	1.0	1.0
AL033528.1	0.0	0.0	1.0	1.0
AL033528.2	0.0	0.0	1.0	1.0
AL033543.1	0.0	0.0	1.0	1.0
AL034345.2	0.0	0.0	1.0	1.0
AL034346.1	0.0	0.0	1.0	1.0
AL034347.1	0.0	0.0	1.0	1.0
RNASE3	0.0	0.0	1.0	1.0
RNASE7	0.0	0.0	1.0	1.0
RNASE9	0.0	0.0	1.0	1.0
AL034555.1	0.0	0.0	1.0	1.0
AL031985.4	0.0	0.0	1.0	1.0
AL032819.1	0.0	0.0	1.0	1.0
