,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SHC1,0.24186325874971135,-0.4245554412515845,1.356659378820595,-0.31294180977149155,0.7543248721362025,0.9999414166694955
SHARPIN,0.23150992801475748,-0.20320266211186497,1.2461274848873658,-0.16306731420038612,0.8704654347789431,0.9999414166694955
SH3YL1,0.21052071119923393,-0.1446381260904177,1.8122494395157838,-0.07981137857549217,0.9363872744011892,0.9999414166694955
SH3TC1,0.31097789910558915,0.6643033444090376,0.9150002966354908,0.7260143486856994,0.4678299743179378,0.9999414166694955
SIRT1,0.30573493163973336,0.31399287995053676,0.9297639921724565,0.3377124545519032,0.735579888264591,0.9999414166694955
SIRPB1,0.16518024562852615,-0.46889008678247796,1.4546620441624578,-0.3223360976964571,0.7471980892412382,0.9999414166694955
SIPA1L3,0.4146637719994495,0.9727944579344686,0.9605460706742023,1.0127514833845181,0.31117887997221616,0.9999414166694955
SIPA1L1,0.8132755343122671,0.327525597267204,0.5727060681596569,0.5718912640819054,0.5673956427565632,0.9999414166694955
SIPA1,1.436671332735794,0.7778278925807822,0.4501188547698039,1.7280500124318778,0.08397925832920046,0.9999414166694955
SIN3B,0.2021039267818591,0.08155696614509056,1.2631670996872078,0.06456546102672095,0.9485199854134837,0.9999414166694955
SIN3A,0.4183681215344591,0.2995385322071748,0.765957789299287,0.39106401996538015,0.695749915025921,0.9999414166694955
SIMC1,0.1368091369830793,-0.3452371751933933,1.5944215577512622,-0.21652816566298086,0.8285760728338967,0.9999414166694955
SIKE1,0.516021936312633,-0.08015021138486451,0.8723751071138034,-0.09187585790937604,0.9267966729150188,0.9999414166694955
SIK3,0.6203337514167927,-0.09269909790832774,0.6985308667228229,-0.1327058005943648,0.8944260552334583,0.9999414166694955
SIK2,0.21617094117385294,-0.4109196282402986,1.4651935527679527,-0.2804541607926234,0.7791290891785991,0.9999414166694955
SIGMAR1,0.1948323098483155,-0.06650366405992429,1.3427593135225757,-0.04952761331847293,0.9604988319516188,0.9999414166694955
SIGLEC6,0.25652334414589506,0.1442623010995084,1.2729802626774154,0.11332642408460167,0.9097717687925478,0.9999414166694955
SIGLEC5,0.19571212955849857,-0.5540520881520289,1.4499598627436572,-0.3821154656678807,0.7023757207492276,0.9999414166694955
SIGLEC14,0.22509004314449665,-0.09287874412922673,0.928732698515346,-0.1000058943522726,0.9203396458910206,0.9999414166694955
SIGLEC10,0.6607421547798913,0.3174455402224843,0.6709567766737156,0.47312368137367694,0.6361249424247747,0.9999414166694955
SLAMF1,0.5585724948591949,0.6536404526017505,0.8129626686983398,0.8040227156411929,0.4213838562238288,0.9999414166694955
SLAIN2,0.7828350408030278,0.5144466827503225,0.6798991990067715,0.7566514028871488,0.4492587368176324,0.9999414166694955
SLA,1.167976529911424,0.3390443217381976,0.5505888828252711,0.6157849028815081,0.5380364927422383,0.9999414166694955
SKP1P1,0.3854805456666585,0.44614714317251297,0.9331617196638815,0.4781027058559712,0.6325771062910055,0.9999414166694955
SKP1,3.108382527976282,0.26173981923190215,0.29896626298001155,0.8754827940214835,0.3813112681406,0.9999414166694955
SKIV2L2,0.6941987598092574,0.46933717964622634,0.6180908998012494,0.7593335863659282,0.4476530310306883,0.9999414166694955
SKIL,0.17355223221390434,0.12988279363947414,1.289829809324164,0.10069762126797892,0.9197904997301228,0.9999414166694955
SKI,0.48951066369441637,-0.1285960518654708,0.8572526852886858,-0.15000950603282762,0.8807571153979232,0.9999414166694955
SKAP1,0.6699800696001764,-1.1836745390027297,0.6402737094304726,-1.8487008314859836,0.06450102357295466,0.9999414166694955
SKA2,0.2958685190573922,0.23254356069790472,1.0638649367763222,0.21858372492522235,0.826974331865453,0.9999414166694955
SIVA1,0.7819861497634858,-0.4714766234183913,0.6830347965704234,-0.6902673564885948,0.4900260721702525,0.9999414166694955
SIT1,0.9466118955206525,0.16424359882822923,0.5342730660771238,0.30741508276690893,0.7585274492742881,0.9999414166694955
SIRT7,0.15598187436604358,0.07593014943192333,1.4684913832751632,0.05170622742271528,0.9587627751137294,0.9999414166694955
SIRT5,0.1276713643536535,-0.010556063557389918,1.4524964515914358,-0.007267531391091598,0.9942013999520647,0.9999414166694955
SIRT2,0.2299098302618509,0.44558155890412926,1.0312133278764106,0.43209445306697153,0.6656727660378696,0.9999414166694955
SLC25A12,0.17703299338412723,-0.11662000304946706,1.354898854904638,-0.08607284789363494,0.9314085077454878,0.9999414166694955
SLC25A11,0.19028902182839905,0.26467233555407677,1.3611264248178494,0.19445095674304913,0.8458227935589684,0.9999414166694955
SLC25A1,0.2928943991505986,0.6536808063177824,0.8537088106816224,0.7656952793961062,0.4438576365497823,0.9999414166694955
SLC20A1,0.27988216393936766,-0.31586295077448334,1.0826684314284716,-0.29174486075827855,0.7704817066230958,0.9999414166694955
SLC1A5,0.2269408317178509,-0.4964535978813826,1.143769053687384,-0.43405055966575734,0.6642517264776598,0.9999414166694955
SLC18B1,0.16849452907142812,-0.27125028110095945,1.6043588885168474,-0.1690708251392039,0.8657409327077864,0.9999414166694955
SLC16A7,0.22332986223157195,0.35598003180252186,1.511313942395008,0.23554340485894912,0.8137869941160697,0.9999414166694955
SLC16A1,0.12596633512105773,-0.08614314085622779,1.596211005020065,-0.053967264093098356,0.9569612456865234,0.9999414166694955
SLC15A4,0.5206683974335438,-0.16584036616699122,0.7565494434667515,-0.21920624963658372,0.8264893873667282,0.9999414166694955
SLC15A3,0.3960182607806707,0.3658692316749315,0.8266101255326527,0.44261402125841603,0.65804494127891,0.9999414166694955
SLC15A2,0.18099153755205774,-0.6114581997941927,1.594575485847479,-0.3834614323505777,0.7013776613012423,0.9999414166694955
SLC12A6,0.5781331723509405,-0.2454570298728886,0.6579535491629267,-0.3730613356902904,0.7091027943709376,0.9999414166694955
SLC12A2,0.1690981336750091,0.5866200507343813,1.8442856534009326,0.3180743989699381,0.7504285026215092,0.9999414166694955
SLC10A3,0.20156918963557827,0.15842473762120507,1.2653799871028866,0.12519933872505898,0.9003657407472334,0.9999414166694955
SLBP,0.2910004828123739,0.6556865988766819,1.0045006054888965,0.6527488338919968,0.5139182144285028,0.9999414166694955
SLAMF6,1.8311588115495918,0.5111477490357449,0.43394812990177445,1.1779005687878985,0.23883624831343897,0.9999414166694955
SLC25A46,0.28525784816764854,0.8383498561971201,1.02977831160517,0.8141071206775949,0.4155835869813427,0.9999414166694955
SLC25A45,0.2387796156431014,0.13369962070197658,1.26316854398845,0.10584464071581497,0.9157056175280357,0.9999414166694955
SLC25A44,0.18616190411966083,-0.15369653037784442,1.4620295502097467,-0.10512546094283437,0.9162762563288543,0.9999414166694955
SLC25A43,0.11461298197562021,-0.29935330153868417,1.4510719133608327,-0.20629804683170452,0.8365581041242586,0.9999414166694955
SLC25A42,0.21305223757965935,-0.4085698539352398,1.2272358352468766,-0.3329187774679428,0.7391955948352354,0.9999414166694955
SLC25A39,0.42181557533470665,0.7620427761605186,0.7070488407490038,1.077779542574821,0.28113215114091106,0.9999414166694955
SLC25A38,0.5980661002723118,0.668152707081807,0.8249139667203467,0.8099665347384242,0.41795940975449863,0.9999414166694955
SLC25A37,0.3152013865539828,1.048412921509755,1.040377262849656,1.0077237930383915,0.3135870793669455,0.9999414166694955
SLC25A36,0.6956378244253387,0.6360515349748052,0.7012522305360197,0.9070224767607845,0.36439491129359725,0.9999414166694955
SLC25A32,0.1358786817471196,-0.1984922876916607,1.7853288265993357,-0.11117968003112651,0.911473864710283,0.9999414166694955
SLC25A28,0.39590058946461426,0.13604928558573656,0.910694153625592,0.14939075324477116,0.8812453076986878,0.9999414166694955
SLC25A26,0.2979603232620842,0.1103272934900918,0.980608983427621,0.11250895653072006,0.9104198685492401,0.9999414166694955
SLC25A24,0.22165716931054102,0.6633208807151761,1.2180483929913828,0.5445767873689636,0.5860446232360084,0.9999414166694955
SLC25A19,0.17164351270292896,0.5354712508004608,1.3668330076633874,0.3917605499708069,0.6952351463048918,0.9999414166694955
SLC25A17,0.2963655158120404,0.14469625775218153,1.1962778868034138,0.12095538950304086,0.9037263697024522,0.9999414166694955
SLC35A1,0.21763211052873818,0.5211907026337494,1.289771146323551,0.40409548943577,0.686142501717681,0.9999414166694955
SLC33A1,0.23521642011935087,-0.675707321536516,1.4654353018790276,-0.4610966589040831,0.6447292587052358,0.9999414166694955
SLC30A9,0.18104685324973036,0.16976960761214396,1.1949456790239628,0.14207307544792544,0.8870222850997082,0.9999414166694955
SLC30A7,0.16981822317955134,0.5942675736902895,1.2645283230682391,0.46995196774111353,0.6383893346310576,0.9999414166694955
SLC30A6,0.2048451340157582,0.05329341188404796,1.0794260459060876,0.049371989944260244,0.9606228497170868,0.9999414166694955
SLC30A5,0.31792988811556555,-0.6740807123510466,0.9473974986672354,-0.7115078024792328,0.476769617510748,0.9999414166694955
SLC30A1,0.1679643929946076,0.6531353161952166,1.2884713648448964,0.5069071257736797,0.6122199856131492,0.9999414166694955
SLC2A6,0.4077536850484117,-0.40727997978083996,0.9204056580463446,-0.4425005172668468,0.6581270560719112,0.9999414166694955
SLC2A5,0.16169806210673549,-0.34487457253585047,1.7771509310943951,-0.19406037298332995,0.8461286095086513,0.9999414166694955
SLC2A3,0.4945578498151855,1.0185428050600425,0.8413365624731692,1.2106246780313012,0.22603928182374533,0.9999414166694955
SLC2A11,0.2941905285023893,-0.2733315066354941,0.8501688517513618,-0.32150261218395226,0.7478295330178849,0.9999414166694955
SLC2A1,0.5449329701570877,0.1476736406991618,0.7780959988275785,0.18978845916400272,0.8494748997858974,0.9999414166694955
SLC26A2,0.2795282849393488,0.05380940609056334,1.0889164389399324,0.049415551245554856,0.9605881352004546,0.9999414166694955
SLC25A6,0.16097833963190059,-0.46987962248899007,1.459356392935751,-0.32197729407533204,0.7474698960077657,0.9999414166694955
SLC25A53,0.13575247131597712,-0.5630920023490287,1.4503800451454427,-0.38823755486277556,0.6978402437701765,0.9999414166694955
SLC38A11,0.2739675631126555,-0.26529596902490976,1.1850918665836172,-0.2238611001438268,0.8228653851492947,0.9999414166694955
SLC38A10,0.4828596041523523,0.26860623515303844,0.8884288982579195,0.30233847151948384,0.7623940536919414,0.9999414166694955
SLC38A1,3.942428145577084,0.16902192917593237,0.27139809066969245,0.6227823075647281,0.5334275862818401,0.9999414166694955
SLC37A3,0.13363701412966184,-0.34487457253585213,1.7771509310943951,-0.1940603729833309,0.8461286095086505,0.9999414166694955
SLC37A1,0.19473507755002267,0.056607195557398134,1.4642552585004835,0.038659376654975104,0.9691619619129547,0.9999414166694955
SLC36A4,0.2704551246995817,-0.6993878023569486,1.2454743134737627,-0.561543337177529,0.574427195601715,0.9999414166694955
SLC35F5,0.13697433506353107,0.2314914412584182,1.4876099401515512,0.1556129970702097,0.876338079572053,0.9999414166694955
SLC35E3,0.15472144160148169,0.31073317195380623,1.5000711811344027,0.20714561806248397,0.8358961365690103,0.9999414166694955
SLC35E2B,0.27685635715521195,0.23154593032213863,1.1151003943217301,0.20764581512230432,0.8355055286523572,0.9999414166694955
SLC35E1,0.3043325977882266,0.914786340002773,0.9885398781254742,0.9253914386715922,0.3547623305220863,0.9999414166694955
SLC35B4,0.177317578030961,-0.2821461982604069,1.6002695508434959,-0.1763116708130132,0.8600490936781793,0.9999414166694955
SLC35B2,0.1694504174607362,-0.6117753991105606,1.777923988665413,-0.3440953623499876,0.7307745705066114,0.9999414166694955
SLC35B1,0.22879515708681245,-0.3770804998117005,1.0865097793728515,-0.34705670116412257,0.728548721548876,0.9999414166694955
SLC35A5,0.3183416786149324,-0.4630389858240485,0.9670785235548095,-0.4788018496388475,0.6320796007174542,0.9999414166694955
SLC35A4,0.56426756384319,0.6544231251124057,0.6901453490753735,0.9482395643021765,0.34300750983110717,0.9999414166694955
SLC35A3,0.14478791692185522,0.03216531339515321,1.4595227551304106,0.02203824043310595,0.9824174514832197,0.9999414166694955
SLC4A7,0.2684634308800455,0.5675291252772287,1.1396405497291702,0.49798958576201857,0.6184913825101102,0.9999414166694955
SLC4A1AP,0.3048203658910487,-0.15779069058472106,1.0397613506656869,-0.1517566415444262,0.8793788809859594,0.9999414166694955
SLC48A1,0.16413761768078888,0.14577491090778813,1.6260527113718408,0.08964956048983382,0.9285656993586776,0.9999414166694955
SLC46A3,0.2471096650001592,0.169748530525975,1.1818007581751722,0.1436354896133973,0.8857883145719203,0.9999414166694955
SLC44A2,1.4881312023551325,0.06008730037644622,0.476229514986251,0.12617298694345094,0.899594993751402,0.9999414166694955
SLC44A1,0.2113764860721812,-0.5407319802613831,1.146578113278072,-0.4716050079792889,0.6372087514619851,0.9999414166694955
SLC43A3,0.10524154266372317,-0.030595511508399544,1.7888153195126038,-0.01710378437318832,0.9863538198615578,0.9999414166694955
SLC43A2,0.13557109830820369,-0.43367069618559756,1.772352040037568,-0.244686544427373,0.8066991473904763,0.9999414166694955
SLC41A3,0.1648390406191285,-0.5218500868625555,1.4737627202218577,-0.3540936948004745,0.7232686671969502,0.9999414166694955
SLC3A2,0.3436241888609617,1.0213926940018607,1.122325705854396,0.9100679853218745,0.36278665705984237,0.9999414166694955
SLC39A9,0.3278266289316889,0.4836859943495934,1.0739337316685693,0.4503871887868642,0.6524312809087527,0.9999414166694955
SLC39A6,0.3604383858817247,0.3777625800026058,1.0696751876202941,0.35315634537902485,0.7239712332452573,0.9999414166694955
SLC39A3,0.20850423803979118,0.6992179439727576,1.3794903743107216,0.5068668524215908,0.6122482451630258,0.9999414166694955
SLC39A10,0.29461855036948015,0.9345086591590014,1.1604651756842437,0.8052879816992252,0.42065351547067786,0.9999414166694955
SLC39A1,0.16439963935465624,-0.034585793117195326,1.3598821912919163,-0.025432933336922446,0.9797096425939575,0.9999414166694955
SLC38A2,1.1876825596883869,0.13084310989309184,0.44775897069928566,0.29221772975033455,0.7701201565748097,0.9999414166694955
SLMAP,0.24855462707474482,0.05219219563190516,1.1025835578307386,0.04733627239516423,0.9622452192817871,0.9999414166694955
SLK,0.3944012111924571,-0.8303469712368607,0.884204654241636,-0.9390891206618134,0.34768498950242055,0.9999414166694955
SLIRP,0.7358924001146339,0.17516834585616156,0.5581391338621655,0.3138435118212299,0.7536398951228285,0.9999414166694955
SLFN5,0.6904285622760485,0.13204821301927747,0.6556029282173452,0.20141492256346497,0.8403741477881655,0.9999414166694955
SLF2,0.39944238180459724,0.06796311068256883,0.8550506738799492,0.07948430749042482,0.9366474129284472,0.9999414166694955
SLF1,0.26131135574845105,-0.2064496733588481,1.15228973309568,-0.17916472518088955,0.8578083607468574,0.9999414166694955
SLC9A9,0.29463335822541203,-0.6946497612663861,1.2624936809690772,-0.5502203866344741,0.5821682222547848,0.9999414166694955
SLC9A7,0.6725166961350522,-0.7017291863066625,0.6872247299413904,-1.02110584170408,0.30720429572228714,0.9999414166694955
SLC9A3R1,0.964044859045743,-0.4894086291230102,0.5921134907324457,-0.8265453106255198,0.40849482604494847,0.9999414166694955
SLC7A7,0.13284146695611365,-0.8654493968582545,1.4462115956369426,-0.5984251540156488,0.549556285943896,0.9999414166694955
SLC7A6OS,0.35054812910758293,-0.6936082842082864,0.9850247122128982,-0.7041531807360112,0.4813373844217451,0.9999414166694955
SLC7A6,0.14820145170436008,0.4832268329699303,1.6487174068112989,0.2930925766742009,0.7694513907068317,0.9999414166694955
SLC7A1,0.25500356810095753,-0.6629838433943547,1.2267236565885196,-0.5404508503880101,0.5888861476278651,0.9999414166694955
SLC6A6,0.1899759466075289,-0.1954393094442206,1.2272280812280367,-0.15925263806598405,0.8734698338038451,0.9999414166694955
SLC5A3,0.15244363082812687,-1.0119563001570544,2.0071171154203427,-0.5041839822810361,0.6141320952846877,0.9999414166694955
SLC50A1,0.5848581415259787,0.7788619804576382,0.7505788862919983,1.037681707655492,0.2994182638895537,0.9999414166694955
SMARCB1,0.43618454443779586,0.3549952154914539,0.8397529312799774,0.4227376913711503,0.6724866526212707,0.9999414166694955
SMARCAL1,0.29750191979667423,-0.10786238505181914,1.0224732779380745,-0.10549164205966832,0.9159857016557448,0.9999414166694955
SMARCAD1,0.12405259946976081,-0.8513616235252811,2.01584455723785,-0.42233495656621145,0.6727805464167889,0.9999414166694955
SMARCA5,1.7586241451057187,0.16722791092157785,0.38940343622604057,0.42944641819879975,0.6675983795624327,0.9999414166694955
SMARCA4,0.5348543508571986,0.23821473941499577,0.8108089228865677,0.2937988627048226,0.7689116041851763,0.9999414166694955
SMARCA2,0.9933892525511003,0.7333847311455177,0.4986880860519071,1.4706281374229213,0.14139171020819005,0.9999414166694955
SMAP2,4.4033073384926364,0.07696291360969011,0.2794992978530372,0.2753599533196602,0.7830397078443408,0.9999414166694955
SMAP1,0.44681421290464557,-0.05765409935214369,0.6889278686065482,-0.08368669926034067,0.9333055324987461,0.9999414166694955
SMAGP,0.31848646477262543,-0.4662804321154108,1.0263950817445622,-0.45428942559123986,0.649620525997571,0.9999414166694955
SMAD5,0.1609865721954694,-0.5523775781198443,1.6003932052886738,-0.34515116428540965,0.7299807305339749,0.9999414166694955
SMAD4,0.5232205247693202,0.1090828670318964,0.6487768854124633,0.16813617976316528,0.866476147155205,0.9999414166694955
SMAD3,0.519252499562762,0.33910196133634457,0.7204489335773523,0.47068146752962925,0.637868220645178,0.9999414166694955
SMAD2,0.6404563068427528,0.38054282477964946,0.6620463831248914,0.5747978306043583,0.5654280341079305,0.9999414166694955
SLX4IP,0.17581564240414213,-0.03666860186211146,1.6280236682636193,-0.02252338376703124,0.9820304591812031,0.9999414166694955
SLU7,1.093579565109037,0.3027893391832687,0.5731574212489976,0.5282830300329088,0.5973029081458959,0.9999414166694955
SLTM,1.343073470657281,0.21852427659889934,0.4318989488828053,0.5059615846812245,0.6128836178194355,0.9999414166694955
SMG7,0.5825342134337789,-0.04840908896284353,0.7945732042555265,-0.06092464319659548,0.9514192234645283,0.9999414166694955
SMG1P1,0.5583495329860327,0.4580486739886718,0.8733156888989042,0.5244938111282412,0.5999351232439383,0.9999414166694955
SMG1,1.1432067411700648,0.5756428736665902,0.49961800010740043,1.1521660019111541,0.24925286543308756,0.9999414166694955
SMDT1,1.7597236246173753,0.8089359251389563,0.48718012535647515,1.6604452501978582,0.09682491342945444,0.9999414166694955
SMCR8,0.28968730513783714,-0.3064312085203942,1.0354628861929334,-0.29593644794652557,0.7672786156281414,0.9999414166694955
SMCHD1,2.6978527610259024,0.223484884964969,0.35268292090947856,0.6336708462906537,0.5262956548626315,0.9999414166694955
SMC5,0.434517134685186,0.867530311114741,0.9127781714058497,0.9504284154589077,0.34189461126153,0.9999414166694955
SMC4,0.683467946584734,0.9952673779062106,0.7362039542667465,1.3518908342423797,0.17641024010784212,0.9999414166694955
SMC3,1.04258768329518,0.8089471393439632,0.5247887591912805,1.541471925943272,0.12320197047437505,0.9999414166694955
SMC1A,0.6965448592228083,0.060821595480760535,0.658692341232367,0.09233687971377898,0.9264303877435924,0.9999414166694955
SMARCE1,1.9849724275316274,0.22125900459175918,0.36749875461879994,0.6020673588983105,0.5471293009473521,0.9999414166694955
SMARCD2,0.404890553403604,-0.04887320546545251,0.8349650487800772,-0.0585332350579926,0.9533238901187628,0.9999414166694955
SMARCD1,0.39368268954132196,0.3216396124871889,0.7549415504098292,0.426045714814058,0.6700745351547481,0.9999414166694955
SMARCC2,0.6104426911040445,-0.10323086391957437,0.7696400886015978,-0.13412875115060638,0.8933007649275051,0.9999414166694955
SMARCC1,1.2684270474326798,1.0809234812230544,0.6053904255893157,1.7854981438975226,0.07418055213746978,0.9999414166694955
SMNDC1,0.4419912989054277,1.4106126780705546,0.8450085957475331,1.6693471346556688,0.09504860406141738,0.9999414166694955
SMN2,0.1824688239700133,-0.0382356836550426,1.4683036083052996,-0.026040720351544883,0.9792248593091912,0.9999414166694955
SMN1,0.21643591302014376,-0.07367333891750656,1.473879200582398,-0.04998600895405459,0.960133537621372,0.9999414166694955
SMIM7,0.6625709993433482,1.2883737686408867,0.7909575474522527,1.628878531838855,0.10333873561616802,0.9999414166694955
SMIM30,0.5254184238395518,0.3014080318779567,0.7983142837166339,0.3775556043851811,0.7057607501494504,0.9999414166694955
SMIM29,0.2447399616392654,-0.3147541941648484,0.8453632446929861,-0.37233011506096286,0.7096470792633343,0.9999414166694955
SMIM27,0.17328125190484056,0.20116461580700046,1.3497117655984252,0.14904264816704,0.8815199804001204,0.9999414166694955
SMIM26,1.324006046878397,-0.3296616251732393,0.5338348203061891,-0.6175348865106942,0.5368819778043643,0.9999414166694955
SMIM20,0.33397809094886916,0.12418011095130595,1.0795205306238,0.11503265332021853,0.9084192402238708,0.9999414166694955
SMIM19,0.40603110016382604,-0.42511623475266225,1.0320343586432938,-0.41192062182068967,0.6803976052578742,0.9999414166694955
SMIM15,0.3312844663537428,0.5686565146541305,0.9706704843310399,0.5858388854236496,0.5579837897697281,0.9999414166694955
SMIM14,2.6327049592661957,0.3232761822176157,0.3677604837967295,0.8790400177858659,0.37937957839082714,0.9999414166694955
SMIM12,0.5122814615142873,-0.36963781813771546,0.8415289360684708,-0.4392455235878424,0.6604836424344489,0.9999414166694955
SMIM10L1,0.23588362338033134,1.0562552995319943,1.0081653974197653,1.047700409313102,0.29477665893175753,0.9999414166694955
SMG9,0.27132178908670984,-0.4152582477047625,1.0029395865286947,-0.4140411379533095,0.6788439794870775,0.9999414166694955
SMG8,0.1535624909037482,-0.47689921455054585,1.2216221039659956,-0.3903819462682386,0.696254135750852,0.9999414166694955
SND1,0.7375565364145605,0.863109639160289,0.6366849369701184,1.3556306880255242,0.17521670265299716,0.9999414166694955
SNAPIN,0.5342655469494942,-0.25754393227114336,0.7878645844835533,-0.3268885762138476,0.74375216172434,0.9999414166694955
SNAPC5,0.17035896821227597,-0.18056573127638995,1.6173382019392073,-0.11164376817408353,0.9111058669507909,0.9999414166694955
SNAPC3,0.30169430653960794,1.0722300491554615,0.94381050551258,1.1360649652581873,0.25592937628421497,0.9999414166694955
SNAPC2,0.15311329707459687,-0.8513136113041812,1.7751495140779183,-0.4795729061427181,0.6315311156724637,0.9999414166694955
SNAPC1,0.18485082630307412,-0.36336808869338805,1.3457954955836695,-0.27000245571173936,0.7871583643633212,0.9999414166694955
SNAP29,0.6266103067153045,-0.9809882262928539,0.8070054589888794,-1.2155905705048917,0.224140927980654,0.9999414166694955
SNAP23,1.1685797619162903,0.7164943821500713,0.5692814046506922,1.2585943898689405,0.20817687443115585,0.9999414166694955
SMYD5,0.1624417444156068,0.14733436210296164,1.622534212525704,0.09080508809340597,0.9276474670433291,0.9999414166694955
SMYD4,0.17905249575922103,-0.10666221433462961,1.4589083794399438,-0.07311097519062565,0.9417178080939929,0.9999414166694955
SMYD2,0.22323184656108613,0.5786004966409237,1.0333198193414472,0.5599432874612585,0.5755181214573099,0.9999414166694955
SMURF2,0.2243628804591633,-0.44220645668867936,1.3817407002561224,-0.3200357756029847,0.7489412106173579,0.9999414166694955
SMUG1,0.1892345064447573,0.6465511985838022,1.499277342847383,0.43124189241457583,0.6662924962676957,0.9999414166694955
SMU1,0.3728088947861347,0.1638166677354829,0.8725277694142598,0.18774951752590677,0.851073011067874,0.9999414166694955
SMS,0.5071487330668524,0.26797184225295456,0.7963459605130385,0.33650179135751024,0.7364925009512238,0.9999414166694955
SMPD1,0.13624139824265905,-0.1909538210140738,1.6029096261840343,-0.11912949918996237,0.905172760180005,0.9999414166694955
SNORA13,1.3066405579286346,0.12899086876966728,0.5445758370714947,0.236864840466164,0.8127616470957435,0.9999414166694955
SNORA1,0.6426871143988886,0.5883652706747066,0.698385861457963,0.8424644643384168,0.3995280225435345,0.9999414166694955
SNN,1.2925317771866596,0.3074732862409396,0.4885262835964957,0.629389444468255,0.5290941267410854,0.9999414166694955
SNIP1,0.17714707254503764,-0.4981445033733018,1.7997847693928324,-0.276780041616506,0.7819490071827373,0.9999414166694955
SNHG8,1.3395858323509957,0.40795342457247,0.4957105486424072,0.8229670030014977,0.41052675806725936,0.9999414166694955
SNHG7,0.7325574861733356,0.6738136360841854,0.6556199666197451,1.02775032852987,0.30406728687470874,0.9999414166694955
SNHG6,4.45050435728401,-0.12744901456580376,0.21810463383200107,-0.584348036658284,0.5589861796272269,0.9999414166694955
SNHG5,2.5408754510095592,0.05935523663774503,0.3434345800886352,0.172828364058233,0.8627863412268212,0.9999414166694955
SNHG3,0.5636814949481912,0.2671137940441708,0.6468272936944659,0.4129599920227611,0.6796359261563474,0.9999414166694955
SNHG25,0.12389900352908838,-0.32910188966711523,1.4634938847947159,-0.22487411330268614,0.822077208144955,0.9999414166694955
SNHG17,0.22119257404070933,0.03657367163719876,1.2512453277477606,0.02922981674827214,0.9766813010622292,0.9999414166694955
SNHG16,1.168011370302456,-0.030587611165017604,0.5707370688042588,-0.05359317422486885,0.9572592948775638,0.9999414166694955
SNHG15,0.2862156924042226,0.0566079963868545,1.2019787233115742,0.04709567256805818,0.9624369763029603,0.9999414166694955
SNHG14,0.4892585744358441,0.9223187718148947,0.8685133804886322,1.061951136890938,0.28825786839462153,0.9999414166694955
SNHG12,0.30101504978986693,-0.33251715157276124,1.0242971641387133,-0.32462957354017513,0.7454614420007175,0.9999414166694955
SNF8,0.5782276243143258,0.05299481020568208,0.6876420686295007,0.07706743467761207,0.9385698992892799,0.9999414166694955
SNORA7A,20.58357549925468,0.04342212961582143,0.08259151431114575,0.5257456529037342,0.5990649394907915,0.9999414166694955
SNORA70G,1.9479311467260556,0.44224585506906844,0.5006397253840241,0.8833614925979681,0.37704098923269147,0.9999414166694955
SNORA70C,2.715323804511835,0.029645478292922717,0.44534624684987806,0.06656725750495866,0.9469262126323348,0.9999414166694955
SNORA70,23.421771353692634,-0.01411610485441639,0.07935744594094338,-0.1778800298704344,0.8588171945757335,0.9999414166694955
SNORA69,3.6612402270097286,-0.5056999300252836,0.3187719866979885,-1.5864001578796028,0.11264856464003271,0.9999414166694955
SNORA68,3.3968210513046286,0.2791525114762175,0.3726932452434931,0.749014142431902,0.45384868145469215,0.9999414166694955
SNORA61,0.41883166145420936,-0.22989064707418777,0.9549346250497168,-0.24073967059495718,0.8097568903258106,0.9999414166694955
SNORA52,21.9539497478303,0.08824245318507967,0.07939236772538145,1.1114727487446991,0.266364913689769,0.9999414166694955
SNORA44,0.1523775521289373,-0.3973882736718269,1.458008975540724,-0.27255543713264835,0.7851949713157405,0.9999414166694955
SNORA33,13.919825104219399,0.22019580936325397,0.2328283649345412,0.9457430559423512,0.3442796560997786,0.9999414166694955
SNORA31,27.273734224128543,-0.007578267757259957,0.0703002168996027,-0.1077986397692435,0.9141554219104477,0.9999414166694955
SNORA24,0.34522066472362056,0.11487483929148627,0.8500622923719622,0.13513696622272997,0.8925035834181969,0.9999414166694955
SNORA20,1.314540362036637,0.4449118222254091,0.4912876680543018,0.905603480721265,0.36514576580820746,0.9999414166694955
SNORA19,0.3710608138268306,0.4337438742774231,0.9870076491777384,0.43945340711266906,0.6603330356120773,0.9999414166694955
SNORA17A,1.332505792377381,0.6385901738646614,0.49666809353795416,1.2857483340951958,0.1985309067667581,0.9999414166694955
SNORD5,0.22111165937446486,0.19025611621794958,1.5394503595898599,0.12358704198077397,0.9016422528252824,0.9999414166694955
SNORD4B,4.90734882675771,0.3169357017234987,0.3673016118665891,0.8628758804320623,0.3882057132374207,0.9999414166694955
SNORD43,0.4539060530099297,0.6415484724683419,0.7867982833887737,0.8153912966169237,0.41484836461917396,0.9999414166694955
SNORD3A,0.10107778374962306,-0.4193888760518483,1.7761969255987726,-0.23611620423814686,0.8133425002221344,0.9999414166694955
SNORD36B,15.571691147869126,0.1129231755240363,0.10102068539526517,1.1178223062158021,0.26364289268669017,0.9999414166694955
SNORD36A,2.1772718843889924,0.5185207871155013,0.39861222391063017,1.3008150679085921,0.19332176307018478,0.9999414166694955
